gps_time,x,y,z,vE,vN,vU
1429448085.07004,4181963.27438758,860768.558392019,4723089.51996759,-1.63008904656101,-0.993990161484975,0.0360166833019369
1429448085.07878,4181963.4020023,860768.426571107,4723089.46211029,-1.58046791494376,-1.03560700945101,0.148220032235502
1429448085.15293,4181963.49073086,860768.291075412,4723089.39288095,-1.50602751142113,-0.905923412041575,-0.116967098019954
1429448085.25713,4181963.60879288,860768.161948624,4723089.33198573,-1.50278393065487,-1.07357161515769,0.145574594414314
1429448085.36423,4181963.7172864,860768.03550468,4723089.25537545,-1.45721543579815,-1.11285880348969,-0.0303546310816503
1429448085.46209,4181963.8325907,860767.913720024,4723089.19111789,-1.42530989649958,-1.08695211161619,0.112402976722307
1429448085.55457,4181963.93840808,860767.797543503,4723089.12054885,-1.35125343769742,-1.06839435190503,0.0109134831195769
1429448085.65537,4181964.05781461,860767.678840842,4723089.04658351,-1.40339293234739,-1.18633163665501,0.0711660164856888
1429448085.75399,4181964.17181506,860767.570065766,4723088.96536612,-1.29525584001629,-1.21027800619793,-0.004778209396335
1429448085.88086,4181964.29230638,860767.465149954,4723088.89206249,-1.27054136970942,-1.21049747585937,0.10176062357518
1429448086.06812,4181964.40844799,860767.360568922,4723088.80062681,-1.25849297461285,-1.30044445513876,-0.061165184530156
1429448086.07926,4181964.52484795,860767.258984147,4723088.7254618,-1.22966627355586,-1.19811340802471,0.0656053257597885
1429448086.15377,4181964.58887073,860767.164253217,4723088.60201415,-1.24605345755353,-1.28546233512412,0.0055544899131621
1429448086.25901,4181964.71728,860767.07075457,4723088.52894158,-1.17467632653095,-1.28378474934548,0.170691187988378
1429448086.35894,4181964.84416796,860766.975277327,4723088.44216713,-1.19098910405281,-1.36127525581104,0.0561037112291534
1429448086.45713,4181964.98183715,860766.896174422,4723088.3585919,-1.05234239256332,-1.44303456060255,0.17251561838699
1429448086.55354,4181965.10128579,860766.812301664,4723088.25759492,-1.06232805069794,-1.41949060317489,-0.0827717623977554
1429448086.65598,4181965.22848567,860766.729817283,4723088.16052053,-1.06435626538197,-1.45185503130713,-0.000991373991327538
1429448086.75674,4181965.35511143,860766.656471003,4723088.06872162,-0.973693494022612,-1.42613185095349,0.0468126741063395
1429448086.87681,4181965.48055123,860766.581973305,4723087.95893754,-0.982580337113016,-1.53592491648282,-0.0963185241916978
1429448087.06502,4181965.6184676,860766.516395216,4723087.8665234,-0.920368702184669,-1.52417898772972,0.126584485665805
1429448087.0698,4181965.7617389,860766.452975732,4723087.7784962,-0.910021627401923,-1.53713251357181,0.197175948065571
1429448087.15451,4181965.92650298,860766.379490167,4723087.67234242,-0.913741440517783,-1.58995070005572,-0.108364409146284
1429448087.25384,4181966.05763299,860766.32234038,4723087.5679968,-0.824133940551352,-1.56708134402601,0.00475038557402041
1429448087.3623,4181966.19958677,860766.263645635,4723087.46425031,-0.861087837385597,-1.63964254679816,0.0779581854321385
1429448087.4571,4181966.33387561,860766.20390337,4723087.35673355,-0.855894988215304,-1.60740066518732,-0.00166516574024522
