Time Stamp,GPS-001 L1,GPS-002 L1,GPS-003 L1,GPS-004 L1,GPS-005 L1,GPS-006 L1,GPS-007 L1,GPS-008 L1,GPS-009 L1,GPS-010 L1,GPS-011 L1,GPS-012 L1,GPS-013 L1,GPS-014 L1,GPS-015 L1,GPS-016 L1,GPS-017 L1,GPS-018 L1,GPS-019 L1,GPS-020 L1,GPS-021 L1,GPS-022 L1,GPS-023 L1,GPS-024 L1,GPS-025 L1,GPS-026 L1,GPS-027 L1,GPS-028 L1,GPS-029 L1,GPS-030 L1
  1429365648.000,,,    24451738.867,,,,,,    24286091.898,,,,,    20694364.048,    24915423.288,,,    21930265.375,    21626641.004,,,    23671544.872,    20743102.717,,,,    21280515.837,    24163641.008,,
  1429365649.000,,,    24451426.459,,,,,,    24286173.654,,,,,    20694408.890,    24916197.895,,,    21929779.342,    21627056.684,,,    23670982.481,    20743328.620,,,,    21280154.622,    24164214.878,,
  1429365650.000,,,    24451113.924,,,,,,    24286255.769,,,,,    20694453.993,    24916972.364,,,    21929293.538,    21627472.241,,,    23670420.316,    20743554.532,,,,    21279793.388,    24164788.699,,
  1429365651.000,,,    24450801.283,,,,,,    24286338.257,,,,,    20694499.344,    24917746.668,,,    21928807.967,    21627887.675,,,    23669858.355,    20743780.463,,,,    21279432.121,    24165362.502,,
  1429365652.000,,,    24450488.558,,,,,,    24286421.125,,,,,    20694544.932,    24918520.780,,,    21928322.630,    21628302.990,,,    23669296.573,    20744006.422,,,,    21279070.811,    24165936.320,,
  1429365653.000,,,    24450175.779,,,,,,    24286504.377,,,,,    20694590.743,    24919294.678,,,    21927837.523,    21628718.193,,,    23668734.940,    20744232.422,,,,    21278709.448,    24166510.186,,
  1429365654.000,,,    24449862.975,,,,,,    24286588.013,,,,,    20694636.763,    24920068.344,,,    21927352.641,    21629133.295,,,    23668173.427,    20744458.473,,,,    21278348.027,    24167084.134,,
  1429365655.000,,,    24449550.177,,,,,,    24286672.025,,,,,    20694682.973,    24920841.764,,,    21926867.974,    21629548.309,,,    23667612.003,    20744684.590,,,,    21277986.545,    24167658.198,,
  1429365656.000,,,    24449237.420,,,,,,    24286756.405,,,,,    20694729.358,    24921614.928,,,    21926383.508,    21629963.250,,,    23667050.635,    20744910.783,,,,    21277625.002,    24168232.411,,
  1429365657.000,,,    24448924.739,,,,,,    24286841.138,,,,,    20694775.897,    24922387.830,,,    21925899.229,    21630378.138,,,    23666489.289,    20745137.066,,,,    21277263.401,    24168806.804,,
  1429365658.000,,,    24448612.168,,,,,,    24286926.204,,,,,    20694822.573,    24923160.471,,,    21925415.119,    21630792.992,,,    23665927.933,    20745363.449,,,,    21276901.748,    24169381.406,,
  1429365659.000,,,    24448299.742,,,,,,    24287011.583,,,,,    20694869.368,    24923932.855,,,    21924931.157,    21631207.836,,,    23665366.535,    20745589.946,,,,    21276540.053,    24169956.243,,
  1429365660.000,,,    24447987.495,,,,,,    24287097.248,,,,,    20694916.263,    24924704.989,,,    21924447.321,    21631622.692,,,    23664805.066,    20745816.565,,,,    21276178.328,    24170531.340,,
  1429365661.000,,,    24447675.460,,,,,,    24287183.171,,,,,    20694963.240,    24925476.889,,,    21923963.587,    21632037.586,,,    23664243.495,    20746043.318,,,,    21275816.586,    24171106.715,,
  1429365662.000,,,    24447363.666,,,,,,    24287269.320,,,,,    20695010.283,    24926248.570,,,    21923479.931,    21632452.543,,,    23663681.797,    20746270.212,,,,    21275454.845,    24171682.386,,
