gps_time,id,sv_id,pseudorange,carrier_phase,doppler_shift,CN0,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,clkErr
1429364556.59897,G32,32,23549711.5439317,0,-2779.69054877758,38.3613671006966,16150319.3437561,21150189.485767,1965759.31412455,-333.994879329577,-3.74009630829096,3157.57382158097,-0.00047102261833798
1429364556.69897,G32,32,23549658.8769587,0,-2766.64271950722,38.3613671006966,16150285.955615,21150189.1244729,1966075.07394259,-334.020231263712,-3.76835395023227,3157.56969293533,-0.000471022617367423
1429364556.79897,G32,32,23549605.0694515,0,-2777.97691524029,38.3613671006966,16150252.5649392,21150188.7603529,1966390.83334584,-334.045583546162,-3.79661120846868,3157.56556362868,-0.000471022616396866
1429364556.89897,G32,32,23549550.8619107,0,-2760.64500212669,38.3613671006966,16150219.1717257,21150188.393407,1966706.59236066,-334.070936180651,-3.82486808672547,3157.56143366033,-0.00047102261542642
1429364556.99897,G32,32,23549499.6002633,0,-2777.79065072536,38.3613671006966,16150185.7759811,21150188.0236353,1967022.35092451,-334.096289157867,-3.85312457382679,3157.55730303051,-0.000471022614455863
1429364557.09897,G32,32,23549446.6328046,0,-2772.79876172543,36.7273143996193,16150152.3776989,21150187.6510376,1967338.10909898,-334.121642483398,-3.8813806809485,3157.55317173945,-0.000471022613485306
1429364557.19897,G32,32,23549393.323051,0,-2767.25739240646,36.7273143996193,16150118.9768819,21150187.2756143,1967653.86685749,-334.146996162832,-3.90963639691472,3157.54903978761,-0.00047102261251486
1429364557.29897,G32,32,23549340.2212761,0,-2767.32258498669,36.7273143996193,16150085.5735299,21150186.8973651,1967969.62420113,-334.172350194305,-3.93789173290133,3157.54490717384,-0.000471022611544303
1429364557.39897,G32,32,23549287.0688591,0,-2774.02810752392,36.7273143996193,16150052.1676422,21150186.5162902,1968285.38113555,-334.197704568505,-3.96614668145776,3157.54077389883,-0.000471022610573746
1429364557.49897,G32,32,23549233.9230693,0,-2773.68351817131,36.7273143996193,16150018.7592207,21150186.1323897,1968601.13764361,-334.22305929102,-3.99440125748515,3157.53663996281,-0.0004710226096033
1429364557.59897,G32,32,23549180.8964202,0,-2771.30864560604,36.7273143996193,16149985.3482637,21150185.7456636,1968916.89373911,-334.248414365575,-4.02265544235706,3157.53250536509,-0.000471022608632743
1429364557.69897,G32,32,23549128.0754902,0,-2769.7067707777,36.7273143996193,16149951.934771,21150185.3561118,1969232.64942617,-334.273769788444,-4.05090923979878,3157.52837010613,-0.000471022607662297
1429364557.79897,G32,32,23549075.2421221,0,-2769.83715593815,36.7273143996193,16149918.5187438,21150184.9637345,1969548.40469018,-334.299125561491,-4.0791626535356,3157.52423418639,-0.00047102260669174
1429364557.89897,G32,32,23549022.4370182,0,-2771.48559689522,36.7273143996193,16149885.1001798,21150184.5685317,1969864.15955449,-334.324481684715,-4.10741568729281,3157.52009760542,-0.000471022605721294
1429364557.99897,G32,32,23548969.2801847,0,-2772.11889624596,36.7273143996193,16149851.6790802,21150184.1705034,1970179.91400729,-334.349838156253,-4.13566833361983,3157.51596036204,-0.000471022604750737
1429364558.09897,G32,32,23548917.3066798,0,-2760.56118309498,41.1930398477422,16149818.2554462,21150183.7696496,1970495.66803553,-334.375194974244,-4.16392058879137,3157.51182245836,-0.000471022603780291
1429364558.19897,G32,32,23548866.2652638,0,-2767.03387498856,41.1930398477422,16149784.8292773,21150183.3659705,1970811.42164442,-334.400552140549,-4.19217247143388,3157.50768389273,-0.000471022602809734
1429364558.29897,G32,32,23548814.1525172,0,-2771.23413980007,41.1930398477422,16149751.4005725,21150182.959466,1971127.17484349,-334.425909658894,-4.22042396664619,3157.50354466611,-0.000471022601839288
1429364558.39897,G32,32,23548761.3448905,0,-2776.89658105373,41.1930398477422,16149717.9693309,21150182.5501361,1971442.92763946,-334.451267529279,-4.24867507815361,3157.49940477754,-0.000471022600868731
1429364558.49897,G32,32,23548709.705856,0,-2770.6753462553,41.1930398477422,16149684.5355548,21150182.137981,1971758.68001238,-334.476625746116,-4.27692580968142,3157.49526422843,-0.000471022599898285
1429364558.59897,G32,32,23548658.7655582,0,-2775.75105428696,41.1930398477422,16149651.0992434,21150181.7230006,1972074.43196629,-334.501984311268,-4.30517615005374,3157.49112301809,-0.000471022598927728
1429364558.69897,G32,32,23548605.7704724,0,-2771.72774076462,41.1930398477422,16149617.6603952,21150181.305195,1972390.18351841,-334.527343222871,-4.33342609927058,3157.48698114604,-0.000471022597957282
1429364558.79897,G32,32,23548552.7517534,0,-2772.38897979259,41.1930398477422,16149584.2190104,21150180.8845642,1972705.93466397,-334.552702488378,-4.3616756722331,3157.48283861252,-0.000471022596986836
1429364558.89897,G32,32,23548499.9970867,0,-2772.64975011349,41.1930398477422,16149550.7750893,21150180.4611083,1973021.68540005,-334.578062098473,-4.38992486521602,3157.47869541752,-0.000471022596016279
1429364558.99897,G32,32,23548447.0298618,0,-2769.66020464897,41.1930398477422,16149517.3286333,21150180.0348273,1973337.4357137,-334.603422058746,-4.41817367076874,3157.47455156199,-0.000471022595045834
1429364559.09897,G32,32,23548393.7297779,0,-2769.84646916389,40.3219600887078,16149483.8796407,21150179.6057212,1973653.18562066,-334.628782371059,-4.44642208516598,3157.47040704475,-0.000471022594075388
1429364559.19897,G32,32,23548340.582856,0,-2769.96754109859,40.3219600887078,16149450.4281131,21150179.1737901,1973968.93510573,-334.654143033549,-4.47467011958361,3157.46626186627,-0.000471022593104831
1429364559.29897,G32,32,23548287.8484372,0,-2771.22482657433,40.3219600887078,16149416.9740494,21150178.739034,1974284.68417744,-334.679504040629,-4.50291777774692,3157.46211602609,-0.000471022592134385
1429364559.39897,G32,32,23548234.3711457,0,-2763.30858469009,40.3219600887078,16149383.5174494,21150178.301453,1974600.4328388,-334.704865397885,-4.53116504475474,3157.4579695249,-0.000471022591163939
1429364559.49897,G32,32,23548180.3935391,0,-2769.65089142323,40.3219600887078,16149350.0583129,21150177.861047,1974916.18109021,-334.730227107182,-4.55941192433238,3157.453822362,-0.000471022590193493
1429364559.59897,G32,32,23548127.7109818,0,-2768.81270110607,40.3219600887078,16149316.5966417,21150177.4178162,1975231.92891496,-334.755589162931,-4.58765841275454,3157.4496745388,-0.000471022589223047
1429364559.69897,G32,32,23548074.8258791,0,-2775.91869235039,40.3219600887078,16149283.1324343,21150176.9717606,1975547.67632681,-334.780951565132,-4.61590453237295,3157.44552605366,-0.00047102258825249
1429364559.79897,G32,32,23548022.3039803,0,-2773.67420494556,40.3219600887078,16149249.6656916,21150176.5228802,1975863.42331646,-334.806314321235,-4.64415026456118,3157.44137690705,-0.000471022587282044
1429364559.89897,G32,32,23547968.9768439,0,-2769.57638561726,40.3219600887078,16149216.1964116,21150176.0711751,1976179.16990318,-334.831677421927,-4.67239560559392,3157.43722709944,-0.000471022586311598
1429364559.99897,G32,32,23547915.7578108,0,-2770.98268270493,40.3219600887078,16149182.7245956,21150175.6166452,1976494.91607317,-334.85704087466,-4.70064055919647,3157.43307663035,-0.000471022585341152
1429364560.09897,G32,32,23547862.4294298,0,-2771.08512818813,39.8028524865142,16149149.2502433,21150175.1592906,1976810.66182963,-334.882404679433,-4.72888514026999,3157.42892550025,-0.000471022584370706
1429364560.19897,G32,32,23547809.7351468,0,-2768.43085885048,39.8028524865142,16149115.7733551,21150174.6991115,1977126.40716714,-334.907768823206,-4.75712933018804,3157.42477370845,-0.00047102258340026
1429364560.29897,G32,32,23547756.6851682,0,-2770.08861303329,39.8028524865142,16149082.2939295,21150174.2361077,1977442.15210137,-334.933133320883,-4.78537313267589,3157.42062125588,-0.000471022582429814
1429364560.39897,G32,32,23547704.2161624,0,-2770.20037174225,39.8028524865142,16149048.8119689,21150173.7702793,1977757.89660882,-334.958498166874,-4.81361655518413,3157.4164681416,-0.000471022581459368
1429364560.49897,G32,32,23547651.7142241,0,-2770.94542980194,39.8028524865142,16149015.3274711,21150173.3016265,1978073.64070905,-334.983863363042,-4.84185959398746,3157.41231436585,-0.000471022580488922
1429364560.59897,G32,32,23547598.4943049,0,-2774.69865977764,39.8028524865142,16148981.8404369,21150172.8301491,1978389.38439465,-335.009228907526,-4.8701022490859,3157.40815992933,-0.000471022579518476
1429364560.69897,G32,32,23547546.4351767,0,-2769.69745755196,39.8028524865142,16148948.3508673,21150172.3558474,1978705.12765536,-335.034594802186,-4.89834452420473,3157.40400483157,-0.00047102257854803
1429364560.79897,G32,32,23547493.6814262,0,-2771.87675237656,39.8028524865142,16148914.8588477,21150171.8787224,1979020.86968577,-335.059960979968,-4.92658632621169,3157.39984908258,-0.000471022577577584
1429364560.89897,G32,32,23547441.4270169,0,-2781.5718203783,39.8028524865142,16148881.3642075,21150171.3987719,1979336.61209484,-335.085327563807,-4.95482781901956,3157.39569266187,-0.000471022576607139
1429364560.99897,G32,32,23547389.5889453,0,-2771.49491012096,39.8028524865142,16148847.86703,21150170.915997,1979652.35409515,-335.110694503412,-4.98306893184781,3157.39153558039,-0.000471022575636693
1429364561.09897,G32,32,23547337.2849218,0,-2781.66495263576,39.9602106019769,16148814.367316,21150170.4303979,1979968.09568072,-335.136061791331,-5.01130966469646,3157.38737783767,-0.000471022574666247
1429364561.19897,G32,32,23547286.479824,0,-2776.66375041008,39.9602106019769,16148780.8650676,21150169.9419746,1980283.83682967,-335.161429429427,-5.03954999893904,3157.38321943372,-0.000471022573695801
1429364561.29897,G32,32,23547234.7085976,0,-2757.51575827599,39.9602106019769,16148747.3602811,21150169.450727,1980599.57757685,-335.186797413975,-5.06778996065259,3157.37906036852,-0.000471022572725355
1429364561.39897,G32,32,23547183.1707268,0,-2774.12123978138,39.9602106019769,16148713.8529582,21150168.9566552,1980915.31790657,-335.2121657487,-5.09602953121066,3157.37490064208,-0.000471022571754909
1429364561.49897,G32,32,23547130.9786937,0,-2768.55193078518,39.9602106019769,16148680.3430959,21150168.4597593,1981231.05784608,-335.237534426153,-5.12426872551441,3157.37074025394,-0.000471022570784463
1429364561.59897,G32,32,23547079.8132836,0,-2755.06637990475,39.9602106019769,16148646.8306999,21150167.9600393,1981546.79734087,-335.26290345937,-5.15250753611326,3157.36657920456,-0.000471022569814128
1429364561.69897,G32,32,23547026.8996212,0,-2776.61718428135,39.9602106019769,16148613.3157645,21150167.4574952,1981862.53644519,-335.28827283904,-5.18074594810605,3157.36241749371,-0.000471022568843682
1429364561.79897,G32,32,23546973.8014107,0,-2769.76265013218,39.9602106019769,16148579.7982927,21150166.9521271,1982178.27513015,-335.313642567024,-5.20898398384452,3157.35825512139,-0.000471022567873236
1429364561.89897,G32,32,23546922.0973619,0,-2779.43909168243,39.9602106019769,16148546.2782869,21150166.4439351,1982494.01337307,-335.339012643322,-5.23722163960338,3157.35409208923,-0.00047102256690279
1429364561.99897,G32,32,23546869.0432085,0,-2769.54844594002,39.9602106019769,16148512.7557429,21150165.9329191,1982809.7512125,-335.364383069798,-5.26545890420675,3157.34992839489,-0.000471022565932344
1429364562.09897,G32,32,23546815.590087,0,-2771.72774076462,36.7244377611803,16148479.2306602,21150165.4190791,1983125.48865257,-335.389753846452,-5.29369578137994,3157.34576403862,-0.000471022564962009
1429364562.19897,G32,32,23546762.2331079,0,-2771.21551334858,36.7244377611803,16148445.703041,21150164.9024153,1983441.22567228,-335.41512497142,-5.3219322822988,3157.34159902204,-0.000471022563991563
1429364562.29897,G32,32,23546709.0804903,0,-2770.18174529076,36.7244377611803,16148412.1728858,21150164.3829277,1983756.96226702,-335.440496440977,-5.35016839578748,3157.33743334375,-0.000471022563021117
1429364562.39897,G32,32,23546655.8363467,0,-2772.19340205193,36.7244377611803,16148378.6402001,21150163.8606164,1984072.69838454,-335.465868258849,-5.37840411439538,3157.33326700516,-0.000471022562050782
1429364562.49897,G32,32,23546602.8563561,0,-2775.68586170673,36.7244377611803,16148345.1049613,21150163.3354811,1984388.43423675,-335.491240438074,-5.40663946419954,3157.32910000277,-0.000471022561080336
1429364562.59897,G32,32,23546549.7801343,0,-2775.28539299965,36.7244377611803,16148311.567193,21150162.8075222,1984704.16960143,-335.516612952575,-5.43487441912293,3157.32493234123,-0.000471022560109891
1429364562.69897,G32,32,23546496.1551328,0,-2755.96976280212,36.7244377611803,16148278.0268879,21150162.2767397,1985019.90454638,-335.541985822842,-5.46310900524259,3157.32076401729,-0.000471022559139556
1429364562.79897,G32,32,23546442.6617062,0,-2772.3703533411,36.7244377611803,16148244.4840448,21150161.7431335,1985335.63908371,-335.56735903956,-5.49134318903089,3157.31659503258,-0.00047102255816911
1429364562.89897,G32,32,23546389.3396386,0,-2771.92331850529,36.7244377611803,16148210.9386669,21150161.2067037,1985651.37318121,-335.592732604593,-5.51957699283957,3157.31242538709,-0.000471022557198775
1429364562.99897,G32,32,23546335.7749895,0,-2767.60198175907,36.7244377611803,16148177.3907484,21150160.6674503,1985967.10689436,-335.618106516078,-5.54781041294336,3157.3082550792,-0.000471022556228329
1429364563.09897,G32,32,23546282.5833337,0,-2771.1596339941,39.1815244640626,16148143.8402929,21150160.1253734,1986282.84018933,-335.643480785191,-5.57604344934225,3157.30408411031,-0.000471022555257883
1429364563.19897,G32,32,23546229.3686723,0,-2769.99548077583,39.1815244640626,16148110.2873033,21150159.5804731,1986598.57303661,-335.668855398893,-5.60427609831095,3157.2999124811,-0.000471022554287548
1429364563.29897,G32,32,23546176.2609316,0,-2762.88017630577,39.1815244640626,16148076.7317761,21150159.0327493,1986914.30547051,-335.694230351597,-5.63250836357474,3157.29574018973,-0.000471022553317102
1429364563.39897,G32,32,23546123.5536636,0,-2772.10958302021,39.1815244640626,16148043.173712,21150158.4822021,1987230.03748304,-335.719605661929,-5.66074024513364,3157.29156723851,-0.000471022552346767
1429364563.49897,G32,32,23546070.6343907,0,-2763.66248726845,39.1815244640626,16148009.6131106,21150157.9288316,1987545.76907722,-335.744981318712,-5.68897174671292,3157.28739362513,-0.000471022551376321
1429364563.59897,G32,32,23546017.7591721,0,-2762.55421340466,39.1815244640626,16147976.0499707,21150157.3726377,1987861.50026514,-335.770357321948,-5.71720284968615,3157.28321935027,-0.000471022550405986
1429364563.69897,G32,32,23545965.0543399,0,-2761.98610663414,39.1815244640626,16147942.4842948,21150156.8136205,1988177.23102211,-335.795733675361,-5.74543357640505,3157.2790444144,-0.000471022549435651
1429364563.79897,G32,32,23545911.7560904,0,-2765.7113969326,39.1815244640626,16147908.9160802,21150156.2517801,1988492.96137388,-335.821110375226,-5.77366391196847,3157.27486881753,-0.000471022548465205
1429364563.89897,G32,32,23545857.9574107,0,-2763.76493275166,39.1815244640626,16147875.3453273,21150155.6871165,1988808.69131487,-335.846487425268,-5.80189386755228,3157.27069255896,-0.00047102254749487
1429364563.99897,G32,32,23545805.3450553,0,-2766.22362434864,39.1815244640626,16147841.7720386,21150155.1196297,1989124.42082277,-335.871864825487,-5.83012344688177,3157.26651563938,-0.000471022546524424
1429364564.09897,G32,32,23545752.5176912,0,-2758.13043117523,39.1815244640626,16147808.1962121,21150154.5493197,1989440.14991499,-335.897242575884,-5.85835263133049,3157.26233805926,-0.00047102254555409
1429364564.19897,G32,32,23545699.6065633,0,-2766.76379144192,39.0314695846525,16147774.6178483,21150153.9761867,1989755.87858659,-335.92262067087,-5.88658143207431,3157.25815981696,-0.000471022544583755
1429364564.29897,G32,32,23545647.0551325,0,-2760.92439889908,39.0314695846525,16147741.0369468,21150153.4002306,1990071.60684162,-335.947999112308,-5.91480984538794,3157.25398091367,-0.000471022543613309
1429364564.39897,G32,32,23545595.1115252,0,-2750.28869509697,39.0314695846525,16147707.453508,21150152.8214515,1990387.33467458,-335.973377903923,-5.94303788244724,3157.24980134913,-0.000471022542642974
1429364564.49897,G32,32,23545542.0316244,0,-2777.9582887888,39.0314695846525,16147673.86753,21150152.2398494,1990703.06210419,-335.998757047579,-5.97126552090049,3157.24562112405,-0.000471022541672639
1429364564.59897,G32,32,23545489.5338697,0,-2765.98148047924,39.0314695846525,16147640.2790147,21150151.6554244,1991018.78911187,-336.024136535823,-5.99949278309941,3157.24144023657,-0.000471022540702304
1429364564.69897,G32,32,23545439.9035163,0,-2765.5903249979,39.0314695846525,16147606.6879654,21150151.0681765,1991334.51566579,-336.049516374245,-6.02771965786815,3157.23725868925,-0.000471022539731858
1429364564.79897,G32,32,23545386.8970298,0,-2781.58113360405,39.0314695846525,16147573.0943741,21150150.4781057,1991650.24184156,-336.074896559119,-6.05594615265727,3157.23307647882,-0.000471022538761523
1429364564.89897,G32,32,23545335.3826176,0,-2781.4507484436,39.0314695846525,16147539.4982467,21150149.8852121,1991965.96758196,-336.10027709417,-6.0841722600162,3157.22889360879,-0.000471022537791188
1429364564.99897,G32,32,23545282.9908774,0,-2758.54021310806,39.0314695846525,16147505.8995796,21150149.2894957,1992281.69292177,-336.125657977536,-6.11239797994494,3157.22471007658,-0.000471022536820853
1429364565.09897,G32,32,23545230.8086982,0,-2762.02335953712,39.0314695846525,16147472.2983758,21150148.6909565,1992597.41783198,-336.151039207354,-6.14062331616879,3157.22052588407,-0.000471022535850518
1429364565.19897,G32,32,23545178.9727877,0,-2759.79749858379,34.9604887129828,16147438.6946333,21150148.0895946,1992913.14233072,-336.176420791075,-6.16884826123714,3157.21634102915,-0.000471022534880183
1429364565.29897,G32,32,23545127.9638919,0,-2762.24687695503,34.9604887129828,16147405.0883542,21150147.4854101,1993228.86639825,-336.201802715659,-6.19707283377647,3157.21215551416,-0.000471022533909737
1429364565.39897,G32,32,23545077.7147922,0,-2763.12232017517,34.9604887129828,16147371.4795382,21150146.8784029,1993544.59003682,-336.227184996009,-6.22529700770974,3157.20796933747,-0.000471022532939402
1429364565.49897,G32,32,23545025.899784,0,-2762.93605566025,34.9604887129828,16147337.8681824,21150146.2685732,1993860.31327301,-336.252567619085,-6.25352080538869,3157.2037824993,-0.000471022531969068
1429364565.59897,G32,32,23544976.1804797,0,-2764.94771242142,34.9604887129828,16147304.254291,21150145.6559209,1994176.03606748,-336.277950590476,-6.28174421563745,3157.19959500059,-0.000471022530998733
1429364565.69897,G32,32,23544921.8729862,0,-2766.42851531506,34.9604887129828,16147270.6378552,21150145.040446,1994491.75850147,-336.303333917633,-6.30996724590659,3157.19540683972,-0.000471022530028398
1429364565.79897,G32,32,23544869.5793017,0,-2765.81384241581,34.9604887129828,16147237.0188845,21150144.4221486,1994807.48048676,-336.32871758379,-6.33818988502026,3157.19121801807,-0.000471022529058063
1429364565.89897,G32,32,23544815.5082656,0,-2767.14563369751,34.9604887129828,16147203.3973725,21150143.8010288,1995123.20208262,-336.354101605713,-6.36641214042902,3157.18702853424,-0.000471022528087728
1429364565.99897,G32,32,23544763.6511238,0,-2766.96868240833,34.9604887129828,16147169.7733255,21150143.1770866,1995438.92322869,-336.379485974088,-6.39463401585817,3157.18283839081,-0.000471022527117393
1429364566.09897,G32,32,23544712.4041878,0,-2769.79990303516,34.9604887129828,16147136.1467404,21150142.5503221,1995754.64395476,-336.404870688915,-6.42285550013185,3157.17864758568,-0.000471022526147058
1429364566.19897,G32,32,23544659.9077656,0,-2765.96285402775,34.7308955247326,16147102.517617,21150141.9207352,1996070.36426226,-336.430255750194,-6.4510766081512,3157.17445611907,-0.000471022525176723
1429364566.29897,G32,32,23544607.7330173,0,-2763.99776339531,34.7308955247326,16147068.8859552,21150141.288326,1996386.08415079,-336.455641169101,-6.47929731756449,3157.17026399099,-0.000471022524206388
1429364566.39897,G32,32,23544553.0036095,0,-2770.42388916016,34.7308955247326,16147035.2517521,21150140.6530945,1996701.80364804,-336.481026930735,-6.50751764327288,3157.16607120167,-0.000471022523236053
1429364566.49897,G32,32,23544500.280968,0,-2772.25859463215,34.7308955247326,16147001.615012,21150140.0150409,1997017.52271305,-336.506413036957,-6.53573760390282,3157.16187775112,-0.000471022522265718
1429364566.59897,G32,32,23544446.7231027,0,-2771.0385620594,34.7308955247326,16146967.9757334,21150139.3741651,1997333.24135867,-336.53179949522,-6.56395715475082,3157.15768364002,-0.000471022521295494
1429364566.69897,G32,32,23544392.9838036,0,-2766.70791208744,34.7308955247326,16146934.3339166,21150138.7304671,1997648.95958314,-336.557186301798,-6.59217633679509,3157.15348886675,-0.000471022520325159
1429364566.79897,G32,32,23544340.7356927,0,-2764.22128081322,34.7308955247326,16146900.6895611,21150138.0839471,1997964.67738957,-336.582573454827,-6.62039512395859,3157.14929343318,-0.000471022519354825
1429364566.89897,G32,32,23544286.6268954,0,-2754.84286248684,34.7308955247326,16146867.0426661,21150137.4346049,1998280.39478571,-336.607960961759,-6.64861353859305,3157.1450973379,-0.00047102251838449
1429364566.99897,G32,32,23544233.4310242,0,-2755.21539151669,34.7308955247326,16146833.3932334,21150136.7824408,1998596.11175424,-336.633348809555,-6.67683155462146,3157.14090058114,-0.000471022517414155
1429364567.09897,G32,32,23544181.0904916,0,-2758.40051472187,34.7308955247326,16146799.7412629,21150136.1274547,1998911.82829529,-336.658737011254,-6.70504919067025,3157.13670316408,-0.000471022516443931
1429364567.19897,G32,32,23544128.9309589,0,-2762.12580502033,35.0144337240358,16146766.0867528,21150135.4696467,1999227.54442629,-336.684125559404,-6.73326644673944,3157.13250508509,-0.000471022515473596
1429364567.29897,G32,32,23544079.5602416,0,-2758.69853794575,35.0144337240358,16146732.4297078,21150134.8090168,1999543.26010146,-336.709514454007,-6.76148330792785,3157.12830634601,-0.000471022514503261
1429364567.39897,G32,32,23544028.8547947,0,-2761.20379567146,35.0144337240358,16146698.7701232,21150134.145565,1999858.97536558,-336.734903691337,-6.78969977796078,3157.12410694524,-0.000471022513532926
1429364567.49897,G32,32,23543974.9348747,0,-2763.00124824047,35.0144337240358,16146665.1079967,21150133.4792914,2000174.69023913,-336.760293286294,-6.81791587173939,3157.11990688276,-0.000471022512562702
1429364567.59897,G32,32,23543922.8977988,0,-2759.85337793827,35.0144337240358,16146631.443331,21150132.8101959,2000490.40469644,-336.78568322584,-6.84613158553839,3157.1157061588,-0.000471022511592367
1429364567.69897,G32,32,23543869.8713088,0,-2760.54255664349,35.0144337240358,16146597.776126,21150132.1382787,2000806.11873883,-336.811073515564,-6.87434691563249,3157.11150477384,-0.000471022510622032
1429364567.79897,G32,32,23543816.8111573,0,-2762.47039437294,35.0144337240358,16146564.1063812,21150131.4635398,2001121.83236955,-336.836464153603,-6.9025618545711,3157.10730272741,-0.000471022509651808
1429364567.89897,G32,32,23543763.7433271,0,-2763.56935501099,35.0144337240358,16146530.4340995,21150130.7859792,2001437.54556125,-336.861855141819,-6.93077640980482,3157.10310002044,-0.000471022508681473
1429364567.99897,G32,32,23543710.5151754,0,-2762.72185146809,35.0144337240358,16146496.7592789,21150130.105597,2001753.25833281,-336.887246470898,-6.95899057760835,3157.09889665199,-0.000471022507711139
1429364568.09897,G32,32,23543658.6070808,0,-2759.55535471439,35.0144337240358,16146463.0819219,21150129.4223932,2002068.97066054,-336.912638150156,-6.98720436170697,3157.09469262301,-0.000471022506740915
1429364568.19897,G32,32,23543606.9621819,0,-2759.5367282629,35.2210567811092,16146429.4020253,21150128.7363679,2002384.68257331,-336.938030181453,-7.01541775465012,3157.09048793255,-0.00047102250577058
1429364568.29897,G32,32,23543554.5720588,0,-2759.83475148678,35.2210567811092,16146395.7195899,21150128.0475211,2002700.39406381,-336.963422555476,-7.04363076388836,3157.08628258086,-0.000471022504800356
1429364568.39897,G32,32,23543500.7062779,0,-2765.79521596432,35.2210567811092,16146362.0346121,21150127.3558527,2003016.10516516,-336.988815283403,-7.07184340059757,3157.08207656746,-0.000471022503830021
1429364568.49897,G32,32,23543447.4202346,0,-2766.10255241394,35.2210567811092,16146328.3470962,21150126.6613629,2003331.81583607,-337.014208354056,-7.10005564242601,3157.07786989328,-0.000471022502859797
1429364568.59897,G32,32,23543394.2332595,0,-2766.34469628334,35.2210567811092,16146294.6570424,21150125.9640518,2003647.52607581,-337.039601776749,-7.12826749309897,3157.0736625581,-0.000471022501889462
1429364568.69897,G32,32,23543340.4963539,0,-2767.8906917572,35.2210567811092,16146260.9644479,21150125.2639192,2003963.23590856,-337.064995547757,-7.15647896751761,3157.06945456122,-0.000471022500919238
1429364568.79897,G32,32,23543287.2100269,0,-2767.75099337101,35.2210567811092,16146227.2693149,21150124.5609653,2004278.94531336,-337.090389667079,-7.18469005450606,3157.06524590333,-0.000471022499948903
1429364568.89897,G32,32,23543234.034515,0,-2768.09558272362,35.2210567811092,16146193.5716436,21150123.8551902,2004594.65428955,-337.115784132853,-7.21290075778961,3157.06103658467,-0.000471022498978679
1429364568.99897,G32,32,23543180.7390633,0,-2768.77544820309,35.2210567811092,16146159.8714319,21150123.1465938,2004910.36285572,-337.141178941354,-7.24111107364297,3157.05682660453,-0.000471022498008344
1429364569.09897,G32,32,23543127.3110714,0,-2767.26670563221,35.2210567811092,16146126.1686811,21150122.4351761,2005226.07099871,-337.166574103758,-7.26932100206614,3157.05261596316,-0.00047102249703812
1429364569.19897,G32,32,23543074.3489683,0,-2769.29698884487,40.1928365597926,16146092.4633912,21150121.7209373,2005541.77871817,-337.191969614476,-7.29753054305911,3157.04840466054,-0.000471022496067897
1429364569.29897,G32,32,23543021.502244,0,-2770.5542743206,40.1928365597926,16146058.7555615,21150121.0038774,2005857.4860205,-337.217365473509,-7.32573970779777,3157.04419269646,-0.000471022495097562
1429364569.39897,G32,32,23542968.2819662,0,-2770.83367109299,40.1928365597926,16146025.0451933,21150120.2839964,2006173.19289292,-337.242761675268,-7.35394847765565,3157.0399800716,-0.000471022494127338
1429364569.49897,G32,32,23542915.2969711,0,-2769.97685432434,40.1928365597926,16145991.3322844,21150119.5612943,2006488.89935657,-337.268158234656,-7.3821568749845,3157.0357667862,-0.000471022493157114
1429364569.59897,G32,32,23542862.5608713,0,-2770.78710496426,40.1928365597926,16145957.6168369,21150118.8357713,2006804.60539042,-337.293555134907,-7.41036487370729,3157.03155283863,-0.000471022492186779
1429364569.69897,G32,32,23542809.5279271,0,-2773.20854365826,40.1928365597926,16145923.8988488,21150118.1074272,2007120.3110139,-337.318952389061,-7.43857249245048,3157.02733823052,-0.000471022491216555
1429364569.79897,G32,32,23542756.5455873,0,-2772.44485914707,40.1928365597926,16145890.1783233,21150117.3762622,2007436.01619487,-337.34434998408,-7.46677972748876,3157.0231229614,-0.000471022490246331
1429364569.89897,G32,32,23542703.9983036,0,-2772.10958302021,40.1928365597926,16145856.4552564,21150116.6422763,2007751.72097203,-337.369747929275,-7.49498657137156,3157.01890703035,-0.000471022489276107
1429364569.99897,G32,32,23542651.1460255,0,-2771.69980108738,40.1928365597926,16145822.7296504,21150115.9054695,2008067.42532254,-337.395146222785,-7.52319303154945,3157.01469043805,-0.000471022488305772
1429364570.09897,G32,32,23542598.5420295,0,-2774.00016784668,40.1928365597926,16145789.0015051,21150115.1658419,2008383.12924796,-337.420544862747,-7.55139911174774,3157.01047318592,-0.000471022487335548
1429364570.19897,G32,32,23542545.9515299,0,-2780.95714747906,44.0473779493525,16145755.2708205,21150114.4233936,2008698.83274869,-337.445943854749,-7.57960480079055,3157.00625527138,-0.000471022486365325
1429364570.29897,G32,32,23542493.136538,0,-2779.92337942123,44.0473779493525,16145721.5375945,21150113.6781244,2009014.53584229,-337.471343191341,-7.60781010985374,3157.00203669607,-0.000471022485395101
1429364570.39897,G32,32,23542440.5646824,0,-2776.65443718433,44.0473779493525,16145687.8018286,21150112.9300345,2009330.2385165,-337.496742878109,-7.63601503148675,3156.99781745905,-0.000471022484424877
1429364570.49897,G32,32,23542387.8228801,0,-2779.03862297535,44.0473779493525,16145654.0635236,21150112.179124,2009645.94076197,-337.52214291133,-7.66421955451369,3156.99359756149,-0.000471022483454542
1429364570.59897,G32,32,23542335.4169796,0,-2778.65678071976,44.0473779493525,16145620.3226789,21150111.4253929,2009961.64258471,-337.547543294728,-7.69242370501161,3156.98937700293,-0.000471022482484318
