gps_time,x,y,z,clock_bias_m,num_sats,lat_deg,lon_deg,h_m
1429364614.3,4182008.936994319,860780.7568012979,4723076.19433071,20.70167108520362,8,48.07767609831985,11.63072817915362,571.210508928609
1429364614.4,4182009.5203529834,860780.9319412857,4723076.922721789,21.867975309970884,8,48.07767641527838,11.630728902944997,572.157812162435
1429364614.5,4182008.5781809674,860780.8692996035,4723076.576460457,20.910099566501685,8,48.07768059400393,11.630730628516847,571.2751771760559
1429364614.6,4182008.8995752884,860780.5020362232,4723077.881774502,21.35462762632635,8,48.077686825704596,11.630724931830626,572.4072508460655
1429364614.7,4182009.420256831,860780.3569699447,4723078.958086862,22.511753933441668,8,48.077690075736854,11.630721616492908,573.5292788849664
1429364614.8,4182010.008099531,860780.7197211869,4723079.294593132,23.348983619013644,8,48.07768775571285,11.630724794059116,574.2132044458714
1429364614.9,4182008.8365926095,860781.0554671581,4723079.834881016,22.950697693117814,8,48.07769822657504,11.630732376349966,573.8937912485674
1429364615.0,4182010.11036735,860780.7339188254,4723080.617279962,24.28021008472262,8,48.07769501329576,11.630724703997373,575.2661883403701
1429364615.2,4182007.1584552345,860780.7472142463,4723080.181008868,21.95143864045817,7,48.07771171985727,11.630732864735394,573.011628523003
1429364615.3,4182008.4378687297,860780.7461319648,4723081.853726806,23.85713119055428,7,48.077713386541696,11.63072938923387,575.0933242575602
1429364615.4,4182007.622488398,860781.4027387444,4723080.50371062,22.92941948802651,7,48.0777097333602,11.630740225375042,573.6436966232337
1429364615.5,4182006.407461667,860781.3718274272,4723079.332339395,21.898722251146577,7,48.07771070005307,11.630743106176196,571.9728543263313
1429364615.6,4182008.397867623,860781.42858106,4723082.251757585,24.790215208649926,7,48.077715119563535,11.630738467356057,575.4552257902731
1429364615.7,3571198.947399233,-0.0025525546155268494,4613324.91192585,-383521.7170233902,7,52.45938441397363,-4.095280285430071e-08,-530679.2830283938
1429364615.8,4182005.6976271723,860781.0139128369,4723082.527559012,22.413709058187102,7,48.0777350323301,11.630740322214113,573.8375355965669
1429364615.9,4182004.9876772733,860780.9874406456,4723081.765887077,21.390228473000242,7,48.07773514451113,11.630741894945379,572.8026528106224
1429364616.0,4182005.680693478,860781.0654737573,4723082.322153145,21.713382123714442,7,48.0777338396377,11.630741045727508,573.6805665237898
1429364616.2,4182006.056978019,860781.2174985997,4723082.990996205,22.213908137077315,7,48.07773518707712,11.630742025910076,574.4449394701094
1429364616.3,4182007.1694224356,860780.9746273297,4723084.767310799,23.96406152431864,7,48.07773889658912,11.63073582411488,576.4618835181584
1429364616.4,4182006.1092008916,860781.471882234,4723084.676438437,23.46638408054594,7,48.077744628135406,11.630745228171374,575.767435377706
1429364616.5,4182004.7993848915,860781.9931429259,4723084.224983201,22.279496821120233,7,48.07774979659782,11.630755623002113,574.6445930021897
1429364616.6,4182007.426453101,860781.5667096529,4723087.258921051,26.21439962776129,7,48.07775138348593,11.630742910906344,578.563723921867
1429364616.7,4182005.9997689268,860780.9505237727,4723086.140253484,24.489620365846278,6,48.077754843458166,11.630738671643241,576.7147527706064
1429364616.8,4182005.286666383,860780.4978354652,4723085.394034194,23.185642681184607,6,48.07775564408132,11.630734650843284,575.6318950407024
1429364616.9,4182005.4115975327,860780.9438169579,4723086.085475989,23.541819632303575,6,48.07775837804265,11.630740174709103,576.2881909052435
1429364617.0,4182002.181155372,860781.4995179919,4723084.291689075,20.19752111593453,6,48.07776802212893,11.630756218218073,572.9143591920817
1429364617.2,4182004.117385384,860781.0072211901,4723086.541398069,22.9602902670354,6,48.0777695135521,11.630744509393633,575.7890247691187
1429364617.3,4182001.160894711,860781.1943290076,4723084.710234568,20.002298363713226,6,48.077777634911286,11.630754967084128,572.5170098582915
1429364617.4,4182001.986760709,860780.969040628,4723086.156265047,20.924543334912073,6,48.07778121441291,11.630749771683815,574.1030360520961
1429364617.5,4181999.84175501,860781.3191116498,4723085.926164979,19.588445136676043,6,48.07779341726855,11.630760175956288,572.5752851434801
1429364617.6,4181996.471059592,860781.698431281,4723083.034057254,15.080515072444095,6,48.07779761955532,11.630774280628188,568.2687058414873
1429364617.7,4181998.12627097,860781.4674354758,4723084.939357637,17.488817362475206,7,48.07779853091128,11.630766766510716,570.7384100030728
1429364617.8,4181996.068832569,860781.5094553714,4723084.36103735,15.863075523167804,7,48.07780848326208,11.63077288495578,568.9673764489056
1429364617.9,4181998.2483872883,860781.2886721732,4723086.72226318,18.758627547861796,7,48.07780868376963,11.630764086524163,572.1208203697447
