1429365600.000,0
1429365729.000,4,1,7.41,2,-1.71,3,-7.66,6,-5.09
1429365730.000,4,1,10.35,2,-2.78,3,-8.02,6,-4.36
1429365731.000,4,1,11.77,2,-3.70,5,-8.27,6,-3.53
1429365732.000,4,1,9.79,2,-4.51,5,-7.95,6,-2.58
1429365733.000,4,1,6.84,2,-5.23,5,-7.58,6,-1.48
1429365734.000,4,1,4.30,2,-5.86,5,-7.17,6,-0.20
1429365735.000,4,1,2.25,2,-6.43,5,-6.70,6,1.33
1429365736.000,4,1,0.57,2,-6.93,5,-6.17,6,3.17
1429365737.000,4,1,-0.83,2,-7.37,5,-5.57,6,5.43
1429365738.000,4,1,-2.02,2,-7.76,5,-4.90,6,8.21
1429365739.000,3,1,-3.04,5,-4.14,6,11.04
1429365740.000,4,1,-3.94,4,-8.19,5,-3.28,6,11.51
1429365741.000,4,1,-4.72,4,-7.85,5,-2.29,6,8.97
1429365742.000,4,1,-5.41,4,-7.47,5,-1.15,6,6.09
1429365743.000,4,1,-6.02,4,-7.04,5,0.19,6,3.69
1429365744.000,4,1,-6.57,4,-6.56,5,1.79,6,1.76
1429365745.000,4,1,-7.05,4,-6.01,5,3.74,6,0.16
1429365746.000,4,1,-7.48,4,-5.40,5,6.14,6,-1.17
1429365747.000,4,1,-7.86,4,-4.70,5,9.03,6,-2.31
1429365748.000,4,1,-8.19,4,-3.92,5,11.54,6,-3.30
1429365749.000,4,3,-8.10,4,-3.02,5,10.99,6,-4.16
1429365750.000,4,3,-7.75,4,-2.00,5,8.15,6,-4.92
1429365751.000,4,3,-7.36,4,-0.80,5,5.38,6,-5.59
1429365752.000,4,3,-6.92,4,0.60,5,3.12,6,-6.18
1429365753.000,4,3,-6.41,4,2.29,5,1.29,6,-6.71
1429365754.000,4,3,-5.85,4,4.35,5,-0.22,6,-7.17
1429365755.000,4,3,-5.22,4,6.89,5,-1.50,6,-7.59
1429365756.000,4,3,-4.50,4,9.85,5,-2.60,6,-7.96
1429365757.000,4,3,-3.69,4,11.78,5,-3.55,6,-8.28
1429365758.000,4,2,-8.01,3,-2.76,4,10.30,5,-4.38
1429365759.000,4,2,-7.65,3,-1.69,4,7.35,5,-5.11
1429365760.000,4,2,-7.24,3,-0.44,4,4.72,5,-5.75
1429365761.000,4,2,-6.78,3,1.03,4,2.59,5,-6.33
1429365762.000,4,2,-6.27,3,2.81,4,0.85,5,-6.84
1429365763.000,4,2,-5.68,3,4.99,4,-0.59,5,-7.29
1429365764.000,4,2,-5.03,3,7.68,4,-1.82,5,-7.69
1429365765.000,4,2,-4.29,3,10.60,4,-2.87,5,-8.05
1429365766.000,5,1,-8.24,2,-3.44,3,11.72,4,-3.78,5,-8.36
1429365767.000,4,1,-7.92,2,-2.48,3,9.51,4,-4.59
1429365768.000,4,1,-7.54,2,-1.37,3,6.58,4,-5.29
1429365769.000,4,1,-7.12,2,-0.06,3,4.09,4,-5.92
1429365770.000,4,1,-6.65,2,1.48,3,2.08,4,-6.47
1429365771.000,4,1,-6.11,2,3.36,3,0.43,4,-6.97
1429365772.000,4,1,-5.51,2,5.67,3,-0.95,4,-7.41
1429365773.000,4,1,-4.83,2,8.49,3,-2.12,4,-7.80
