gps_time,x,y,z,vx,vy,vz
1429448345.79591,4181965.57526876,860782.51160445,4723085.23214499,2.17268417654759,-0.245826573639841,0.0874865466088075
1429448345.89723,4181965.41155947,860782.447727939,4723085.36619881,2.18454765152173,-0.295605093190466,-0.159922745870157
1429448345.99873,4181965.26091507,860782.381229241,4723085.51205106,2.17209489148967,-0.347628411124657,0.0098287637322569
1429448346.12077,4181965.11285482,860782.307934998,4723085.65315544,2.13173410097028,-0.419398796873277,-0.0177406686978061
1429448346.32821,4181964.95976429,860782.229255386,4723085.79939678,2.21079350216539,-0.46200572538972,-0.0196908928685857
1429448346.34398,4181964.79929499,860782.151876136,4723085.91696778,2.07106435619321,-0.434392927154047,-0.279548934807219
1429448346.39871,4181964.63720075,860782.070359681,4723086.0473922,2.11328354161815,-0.532296616478773,-0.0313442519363267
1429448346.4962,4181964.5021636,860781.966633018,4723086.18240814,2.04179632628808,-0.743731844898807,-0.01880986826852
1429448346.60201,4181964.3619013,860781.873005707,4723086.31615978,2.05627950289387,-0.634277070722043,-0.0488069208852397
1429448346.69653,4181964.22469871,860781.773153332,4723086.43998218,1.97697919629968,-0.701418510201426,-0.111048017273402
1429448346.79427,4181964.09934835,860781.658972543,4723086.57038814,1.95608221844827,-0.865656456568819,-0.0038014798577276
1429448346.89564,4181963.97127479,860781.549209432,4723086.69192015,1.91001263272976,-0.816896313420585,-0.0816985808121876
1429448346.9933,4181963.84218481,860781.4348961,4723086.80882962,1.89336128801891,-0.859415371694819,-0.128873215568432
1429448347.12563,4181963.71878939,860781.314078068,4723086.93980892,1.95562190050135,-0.934607808241661,0.0043174736810007
1429448347.37573,4181963.59778439,860781.194754257,4723087.05841406,1.85328475969976,-0.924791543344857,-0.0700972160154967
1429448347.39075,4181963.48444621,860781.059106906,4723087.18162603,1.85267603086693,-1.10013318144069,-0.007635404985251
1429448347.40057,4181963.39110771,860780.920292481,4723087.31062114,1.80969709063786,-1.06283134462374,-0.0317577530720971
1429448347.49753,4181963.27108857,860780.780214626,4723087.42403781,1.84256691573348,-1.13005952666262,-0.130205804258087
1429448347.60202,4181963.17174086,860780.646653592,4723087.53982693,1.69799259857525,-1.10790396162122,0.03149864913553
1429448347.69593,4181963.04823293,860780.502078239,4723087.64533923,1.82192801974902,-1.16707771315524,-0.217907170101996
1429448347.79292,4181962.93955268,860780.359915065,4723087.75590144,1.74398789529471,-1.17334465268277,-0.0800514389509818
1429448347.89501,4181962.83074249,860780.201563757,4723087.87067695,1.7973681833076,-1.33164121450278,-0.0713574082595199
1429448347.9928,4181962.73188261,860780.05044297,4723087.97399603,1.63746281627067,-1.28088061218685,-0.0817451712591155
1429448348.11646,4181962.63530859,860779.886779416,4723088.07754477,1.64115309245502,-1.40834219592525,-0.0819723910761763
1429448348.34266,4181962.54099503,860779.726477703,4723088.18587291,1.6515687756527,-1.37997107497713,-0.0270902904372574
1429448348.34756,4181962.45632239,860779.558326196,4723088.29056754,1.56880630508764,-1.47629449085058,-0.0016085577928179
1429448348.39485,4181962.36534998,860779.388466545,4723088.38433134,1.52582800344951,-1.5627130675361,-0.0219993605234307
1429448348.49446,4181962.28880267,860779.213329239,4723088.47841441,1.44917114652729,-1.56109974713992,-0.0368017293663038
1429448348.59805,4181962.2018636,860779.033295702,4723088.56432717,1.47766112613891,-1.58810659159501,-0.172191907653633
1429448348.6963,4181962.12103146,860778.84620165,4723088.65813285,1.4964807141032,-1.66957444430141,-0.0830109594190571
1429448348.79524,4181962.05447258,860778.660119335,4723088.73958611,1.30841263826566,-1.68844058144087,-0.080152394280534
1429448348.89683,4181961.98877694,860778.472269922,4723088.84186142,1.44388952594929,-1.70748919127476,0.0780437222306311
1429448348.99299,4181961.9307714,860778.278304557,4723088.92949338,1.29918393887476,-1.78289709993168,0.0111755132605578
1429448349.12154,4181961.86378111,860778.084283352,4723089.00408952,1.27765141860023,-1.76533017150293,-0.144689637343987
1429448349.32708,4181961.81814927,860777.895715736,4723089.08052711,1.12611742520663,-1.75497374592826,0.0161450935835056
1429448349.33751,4181961.75847654,860777.687255537,4723089.1600063,1.27860672346904,-1.92150902667661,-0.0799371374965616
1429448349.39616,4181961.7272101,860777.494739102,4723089.23168057,1.13171120530962,-1.77109792138895,-0.156531732569901
1429448349.49692,4181961.69414046,860777.285621788,4723089.30428147,1.03975849181707,-1.98157886636329,0.0421087136094064
1429448349.59884,4181961.64637609,860777.0837033,4723089.37202718,1.10361347633698,-1.8814427231262,-0.0804821464489983
1429448349.69786,4181961.60234462,860776.886092008,4723089.43581741,1.04352030951459,-1.84678063152021,-0.0796851066713196
1429448349.79286,4181961.57577506,860776.680324362,4723089.50600408,0.971232364458218,-1.96187432311261,0.0711921949721421
1429448349.89552,4181961.53776439,860776.47426009,4723089.55146985,0.889891502424711,-1.94171369992539,-0.188014906017331
1429448349.99095,4181961.5288091,860776.26865538,4723089.61369694,0.789438616982842,-1.99578991801945,0.1274556935387
1429448350.13168,4181961.50810341,860776.064317428,4723089.65863162,0.757638173140561,-1.95969281716687,-0.0763964636949016
1429448350.35728,4181961.5015968,860775.857906026,4723089.70914767,0.694558767836014,-2.00862797948934,0.0552575376239604
1429448350.37047,4181961.47717447,860775.653399383,4723089.75620685,0.79917175032321,-1.95385208112743,-0.0851359961742971
1429448350.39577,4181961.41494267,860775.449424223,4723089.78428244,0.707666007416911,-1.92503707178804,-0.121801430605937
1429448350.49685,4181961.4248219,860775.242034066,4723089.81766658,0.462147594381702,-2.05124954949319,0.0336912099284996
1429448350.5998,4181961.40440994,860775.037014574,4723089.84757039,0.656094990637937,-1.96696047684188,-0.187226615594906
1429448350.69876,4181961.41680133,860774.828629981,4723089.88953028,0.502627841433181,-2.06605447470296,0.11260470098845
1429448350.79452,4181961.41626134,860774.62684485,4723089.93036047,0.579421853660587,-1.97534396160991,0.0284687739225392
1429448350.89855,4181961.42137715,860774.416720506,4723089.95915531,0.470301676705866,-2.06842683134743,-0.0353045820646646
1429448350.99545,4181961.42655744,860774.216856711,4723089.98229342,0.416646224358964,-1.96805744695492,-0.0631502940960168
1429448351.11578,4181961.44331147,860774.013144838,4723090.00452166,0.331992404923102,-2.02908175270082,0.0006347146048753
1429448351.33171,4181961.46448605,860773.805029945,4723090.03575094,0.366519186345914,-2.08112030837982,0.0906066840364252
1429448351.33814,4181961.4825337,860773.595374086,4723090.04215263,0.225739946788496,-2.08990958216092,-0.116664910004242
1429448351.39963,4181961.52722053,860773.387758473,4723090.07201551,0.216652993678128,-2.09713849402686,0.13091108948583
1429448351.49592,4181961.56563592,860773.183378876,4723090.0895024,0.143451976063212,-2.07929266064999,0.106210065574281
1429448351.59988,4181961.58778596,860772.974423777,4723090.08456366,0.119023144327579,-2.09131649381222,-0.173252018998454
1429448351.69915,4181961.64177588,860772.774021348,4723090.09219537,-0.0418631882030506,-2.07173663298422,0.140157458576195
1429448351.796,4181961.69460299,860772.567576917,4723090.10147754,-0.0132983711019601,-2.12857215455709,0.136692957621421
1429448351.89503,4181961.74595087,860772.373151727,4723090.08687425,-0.180132160770009,-2.00786458278173,-0.0345214297542746
1429448351.99346,4181961.79489087,860772.169207877,4723090.07099613,-0.156822958642968,-2.09624295239564,-0.0725823496213233
1429448352.12345,4181961.84876927,860771.967751847,4723090.06190727,-0.15118422823905,-2.08183153056171,0.0136010731892668
1429448352.32015,4181961.90614733,860771.764833858,4723090.03721642,-0.278736805594711,-2.10320657492111,-0.0815555436260544
1429448352.32604,4181961.96962076,860771.572163712,4723090.02184735,-0.276249937778356,-2.01512029661751,0.0414971567383171
1429448352.39617,4181962.07457798,860771.386682973,4723090.01133359,-0.442652165920413,-2.01159644955497,0.0398239566909916
1429448352.49561,4181962.14798585,860771.199509913,4723089.98734167,-0.41450768174792,-1.98130627300887,0.0497561807703105
1429448352.6009,4181962.21961108,860771.006920136,4723089.95978118,-0.417233250445591,-2.03076768273878,0.0042401342258176
1429448352.69893,4181962.30672086,860770.822179677,4723089.9332202,-0.53517813773062,-1.98510351495455,0.123579124292968
1429448352.79574,4181962.38979496,860770.641679926,4723089.89510029,-0.589356280049496,-1.93543069683881,0.0168778965533726
1429448352.89486,4181962.48210193,860770.462993711,4723089.85458109,-0.675394265284358,-1.93628164746974,0.0618882504701329
1429448352.99449,4181962.57145981,860770.290775344,4723089.79930724,-0.762183583052664,-1.86698522124759,-0.0584811854965219
1429448353.12929,4181962.6649546,860770.112924904,4723089.75917183,-0.6827404296326,-1.93049018586808,0.0736452902080506
1429448353.31349,4181962.7777106,860769.959692157,4723089.70701901,-0.940331843452038,-1.7281981667173,0.143428784825334
1429448353.32183,4181962.88532648,860769.789884746,4723089.64918204,-0.915985764025886,-1.88017984356553,0.0451776053581039
1429448353.3935,4181962.99236023,860769.62225297,4723089.58983889,-0.889221045859675,-1.73037122416962,0.0420205186266126
1429448353.49631,4181963.10102478,860769.47584578,4723089.53168176,-0.960869154980323,-1.65309498435484,0.0811762196873309
1429448353.60309,4181963.21692666,860769.329080224,4723089.45774729,-1.11848816552351,-1.67119603679001,0.0106610296646295
1429448353.69887,4181963.31910838,860769.197398373,4723089.38286872,-1.04743240973796,-1.49579433151807,-0.065827816119881
1429448353.79486,4181963.44472313,860769.058162022,4723089.30506677,-1.22640771315201,-1.61703122692407,0.0556061655548118
1429448353.89471,4181963.56605874,860768.935453896,4723089.22873297,-1.21020619932209,-1.44651451867674,0.0607739875878838
1429448353.9994,4181963.6802293,860768.804194248,4723089.14963855,-1.16360530709017,-1.51582925970711,-0.0181912942470099
1429448354.12429,4181963.81984748,860768.692272,4723089.07276874,-1.36320704785929,-1.3777285568689,0.190973374770269
1429448354.35969,4181963.93731883,860768.576152553,4723088.98281763,-1.28290831028078,-1.37418954946727,-0.0569591653319702
1429448354.36526,4181964.07626859,860768.477729895,4723088.9024733,-1.40179989902713,-1.24415601175129,0.17891240065863
1429448354.39408,4181964.21655458,860768.372919901,4723088.79043276,-1.49909625879722,-1.28180163996547,-0.033360983001726
1429448354.49779,4181964.34959024,860768.280918729,4723088.69636003,-1.46005444843367,-1.16933600991841,0.0467132698696041
1429448354.59957,4181964.4927384,860768.192649654,4723088.60163343,-1.54371959877791,-1.15316858285629,0.113051471038035
1429448354.69999,4181964.62337471,860768.110763235,4723088.50048612,-1.50500826146262,-1.06542740247755,-0.0080025831829398
1429448354.79441,4181964.76822668,860768.026122983,4723088.40888028,-1.54072946507532,-1.12106018171011,0.152309173412214
1429448354.90025,4181964.91489565,860767.955900123,4723088.30262222,-1.67349348078386,-0.983508796335393,0.0745990445883045
1429448354.99431,4181965.05534707,860767.892472215,4723088.20161497,-1.60329195364889,-0.904419018971487,0.0821327367484581
1429448355.12457,4181965.21811739,860767.833451432,4723088.10152682,-1.76641830815477,-0.906248760988428,0.240962682193015
1429448355.34666,4181965.36440148,860767.774532448,4723087.99176389,-1.71106187531006,-0.87201432789246,0.0612282131994289
1429448355.35563,4181965.49428983,860767.727517266,4723087.88088881,-1.61685991905787,-0.722364823194572,-0.0383068167123534
1429448355.39898,4181965.64827057,860767.666242223,4723087.76540443,-1.76253103197127,-0.73610920141885,0.0323874311471199
1429448355.49647,4181965.80179436,860767.619466543,4723087.64784862,-1.83410534143298,-0.767669552538518,0.0669782495200325
1429448355.60003,4181965.94389162,860767.582726785,4723087.5135572,-1.87770025914664,-0.646333708119761,-0.118800972233193
1429448355.6985,4181966.08897911,860767.547217242,4723087.39756168,-1.77909837256814,-0.640312555545085,0.038555490820987
1429448355.79691,4181966.24876173,860767.519881399,4723087.28606425,-1.86840195591143,-0.589879631672066,0.179198369293796
1429448355.89823,4181966.40654549,860767.49306237,4723087.15519944,-1.98400807768748,-0.58078775982024,0.0227103628289538
1429448355.99474,4181966.56171452,860767.469504907,4723087.03262879,-1.9144296797214,-0.543570094982922,0.0717057064548854
1429448356.12661,4181966.72143186,860767.446106538,4723086.9134491,-1.92515969478679,-0.55118150390316,0.12691479243942
1429448356.33779,4181966.87026023,860767.427591996,4723086.77682727,-1.96966431045802,-0.481392834888175,-0.0675433460870611
1429448356.34247,4181967.03734567,860767.413378774,4723086.64741827,-2.06097984614132,-0.476069971804745,0.111392256107348
1429448356.40109,4181967.16863783,860767.407252451,4723086.50158847,-2.04262109820266,-0.465929469982725,0.0149739241332538
1429448356.49526,4181967.32872009,860767.403117611,4723086.36707595,-2.05915802114861,-0.3632359803653,0.0411656636854902
1429448356.59763,4181967.49151942,860767.38754512,4723086.23322783,-2.05736340431656,-0.480742570423012,0.0484835075822058
1429448356.6988,4181967.65139342,860767.372673385,4723086.10229784,-2.01759851489151,-0.467981183466983,0.0519964249388141
1429448356.79835,4181967.81460483,860767.364745956,4723085.96555951,-2.09114479530548,-0.406691979030919,0.0399731637902059
1429448356.89792,4181967.97422168,860767.361423309,4723085.82442827,-2.10120588049652,-0.354342461802808,-0.010032868970058
1429448356.99318,4181968.13854096,860767.357765791,4723085.68673257,-2.11202029629168,-0.367102831579055,0.0458510118221858
1429448357.11792,4181968.3096896,860767.342165939,4723085.5418048,-2.19219636527402,-0.49784333296467,0.0206461961804225
1429448357.3273,4181968.46386801,860767.336402998,4723085.39653339,-2.08557248490554,-0.36728023971947,-0.0797142871461332
1429448357.33308,4181968.63302662,860767.325932151,4723085.25729769,-2.14735713369264,-0.443594039506605,0.056884075773578
1429448357.39466,4181968.76778402,860767.32441277,4723085.09789828,-2.16721168019373,-0.419517453162369,-0.0127899162202252
1429448357.49291,4181968.94475649,860767.317346565,4723084.96618069,-2.15917989122641,-0.42599971226657,0.168542749822537
1429448357.59849,4181969.10857375,860767.30832925,4723084.81033308,-2.22159902524271,-0.418588556724955,-0.0997134946963021
1429448357.69857,4181969.27863662,860767.293808588,4723084.67536745,-2.11934282095969,-0.485083946115007,0.0891180692377052
1429448357.79471,4181969.4461756,860767.286295851,4723084.53216185,-2.16651484748099,-0.411354839578939,0.0207313743875566
1429448357.89483,4181969.61315694,860767.266254247,4723084.39065253,-2.13232353266598,-0.532947566999569,0.0128275094799668
1429448357.99174,4181969.77832604,860767.247541218,4723084.23870117,-2.19087496605843,-0.5162809294927,-0.0749366671074199
1429448358.11764,4181969.95418048,860767.235213092,4723084.09952488,-2.19297210994926,-0.475284817746667,0.0986418799588007
1429448358.2987,4181970.11874959,860767.226562389,4723083.95613797,-2.1443752637232,-0.416513446726949,-0.001585332571879
1429448358.30544,4181970.28793875,860767.2092374,4723083.80517925,-2.21562254002698,-0.510790162667205,-0.0393739136871154
1429448358.39575,4181970.45455333,860767.191171177,4723083.65421352,-2.18341318539917,-0.519999626018882,0.0217913773700564
1429448358.49477,4181970.62842286,860767.17871344,4723083.50787175,-2.22618633464274,-0.472552613502003,0.0321630907464872
1429448358.59758,4181970.8011301,860767.161611439,4723083.36473033,-2.18936681140574,-0.515698710169738,0.0421136631142569
1429448358.69512,4181970.96983742,860767.143609894,4723083.21800077,-2.18284001786514,-0.516445413976846,-0.0119711049686932
1429448358.7947,4181971.14565493,860767.130279177,4723083.07569534,-2.21210559054031,-0.485030486827021,0.0737672768341859
1429448358.89486,4181971.31200285,860767.116913488,4723082.91669598,-2.25457677514537,-0.466281711148134,-0.11246069104526
1429448358.99403,4181971.48736662,860767.099016843,4723082.7799793,-2.16460982709809,-0.528837796050716,0.106231250364482
1429448359.12466,4181971.65935037,860767.080341095,4723082.62159658,-2.28356429217012,-0.529654536457812,-0.0781440858589162
1429448359.33296,4181971.82645491,860767.062670592,4723082.47894356,-2.14441956423019,-0.509971648354591,0.0083177436130681
1429448359.34227,4181971.98644728,860767.041068689,4723082.32622362,-2.153949533234,-0.534140056179074,-0.118423143693408
1429448359.39554,4181972.19213401,860767.032763698,4723082.2017219,-2.27463853994101,-0.402370946348088,0.174075294262673
1429448359.49682,4181972.36484108,860767.012019612,4723082.0521975,-2.2265484481318,-0.551371645936068,-0.0102859148813879
1429448359.60013,4181972.52904698,860766.993793381,4723081.89964055,-2.18863176608209,-0.509571006848274,-0.0850901241544761
1429448359.69675,4181972.71327829,860766.982266761,4723081.76164608,-2.24732734224808,-0.484322576423889,0.163333272271516
1429448359.79303,4181972.87823581,860766.969895242,4723081.60436201,-2.23447489819979,-0.453740961611854,-0.107457634506407
1429448359.90433,4181973.05540377,860766.947559954,4723081.45882984,-2.22999867072733,-0.57595049662773,0.0464671930591363
1429448359.99343,4181973.22249923,860766.934299553,4723081.31734116,-2.14318949802146,-0.466757520519426,0.0228618442248609
1429448360.13151,4181973.39570472,860766.914382772,4723081.1670916,-2.23626681774913,-0.544273256986219,-0.0113055216092193
1429448360.33298,4181973.56449507,860766.896657776,4723081.01426063,-2.22462500226198,-0.513904078201718,-0.0564531123177261
1429448360.33987,4181973.74279354,860766.885844176,4723080.86569348,-2.27579825955739,-0.465377757978919,0.0468026668385844
1429448360.39506,4181973.91248211,860766.863100915,4723080.72443277,-2.16581252045891,-0.555810345023792,0.0306360504517762
1429448360.49509,4181974.07107791,860766.845528945,4723080.56077636,-2.22288599678393,-0.491852350410755,-0.203507346543292
1429448360.59842,4181974.24108076,860766.82477436,4723080.41615148,-2.17409000353667,-0.546022590411309,0.0084584141899957
1429448360.69951,4181974.42333956,860766.814030134,4723080.2708149,-2.28318024659802,-0.472682557118911,0.0968498490628975
1429448360.79504,4181974.58775338,860766.795929595,4723080.11876246,-2.1869647584642,-0.508759038506976,-0.0798063657224559
1429448360.89627,4181974.76496763,860766.779703175,4723079.97379845,-2.23570369225531,-0.516209055499782,0.0592259124282346
1429448360.99535,4181974.94721606,860766.761251627,4723079.83131422,-2.25248591820615,-0.548152844407136,0.107623472057139
1429448361.12411,4181975.12056055,860766.745899633,4723079.68267041,-2.23339889075976,-0.499842584755735,0.0077003037479128
1429448361.34079,4181975.30091238,860766.735523952,4723079.53486177,-2.2863519070715,-0.465228175724052,0.0664735011265818
1429448361.35222,4181975.47022341,860766.714661682,4723079.3859453,-2.19755977770304,-0.545682583434882,-0.0281456062695224
1429448361.40109,4181975.64293031,860766.696393789,4723079.23237178,-2.23855236611767,-0.462655343592415,-0.0764763215349937
1429448361.49825,4181975.82525433,860766.676494114,4723079.08535816,-2.28112649249695,-0.562489245207649,0.0724663662994454
1429448361.5981,4181976.0070056,860766.663027668,4723078.93916632,-2.28111211890322,-0.498322757534997,0.083498161473986
1429448361.69652,4181976.17883732,860766.649215257,4723078.78254493,-2.27798379326726,-0.481712937379433,-0.0594829717553438
1429448361.79616,4181976.3478462,860766.627934954,4723078.63147663,-2.20910765734704,-0.549167978419543,-0.0466966483958062
1429448361.89603,4181976.51743382,860766.615696624,4723078.47951644,-2.23284773553584,-0.461770957901017,-0.0373663785880334
1429448361.99653,4181976.70277324,860766.600742682,4723078.33008693,-2.32666232565863,-0.52012634849204,0.0808854435757558
1429448362.12091,4181976.88188872,860766.584468712,4723078.18338625,-2.26109119661785,-0.520507796231405,0.0586818008039036
1429448362.37304,4181977.05725446,860766.573296729,4723078.02771254,-2.30136819847031,-0.462975458483067,-0.0257484220214197
1429448362.40232,4181977.22759452,860766.551112455,4723077.87600615,-2.22171618363053,-0.560705855832714,-0.0439507733025355
1429448362.41255,4181977.41586257,860766.55605003,4723077.73701857,-2.27063015698065,-0.452834405115443,0.135158684624572
1429448362.49993,4181977.58983833,860766.531774037,4723077.58407752,-2.25332378622487,-0.588523503228932,-0.0321626905832157
1429448362.60151,4181977.76665513,860766.523453317,4723077.42845815,-2.31585722676768,-0.437973501426848,-0.0120078749116919
1429448362.69744,4181977.9455468,860766.503901175,4723077.28050382,-2.26291873502247,-0.552165440743288,0.0434737795813258
1429448362.79191,4181978.11361244,860766.483840729,4723077.13029854,-2.19829714015385,-0.535318132754428,-0.0448048081161503
1429448362.8974,4181978.29504191,860766.466035775,4723076.98403317,-2.27275021430644,-0.540168532544945,0.0750013291692084
1429448362.99332,4181978.46734235,860766.451236519,4723076.82223987,-2.31447421667295,-0.492323804342565,-0.0962266794421607
1429448363.1188,4181978.64337657,860766.435535043,4723076.67107187,-2.26934167631374,-0.508688354885569,0.0060499818150121
1429448363.37063,4181978.82323773,860766.42387673,4723076.52136563,-2.2935302908253,-0.476801981389424,0.0474155943920935
1429448363.38088,4181979.00049785,860766.415152426,4723076.36392967,-2.33061973969568,-0.442820273603705,-0.0231668015008482
1429448363.39775,4181979.16689149,860766.393470603,4723076.2218248,-2.16460873793425,-0.584340645634649,0.0288365251988167
1429448363.49808,4181979.35087249,860766.383579418,4723076.06758933,-2.35646659617708,-0.467799303921049,0.0430564133027671
1429448363.59828,4181979.53212068,860766.368639698,4723075.91648343,-2.30806785462168,-0.511738847867136,0.0416583049281272
1429448363.6974,4181979.69762758,860766.353788947,4723075.75990334,-2.23005616647501,-0.479131950143054,-0.101964023874674
1429448363.79411,4181979.88108257,860766.339892938,4723075.60626899,-2.34260942868138,-0.50596503784657,0.0386924061233835
1429448363.89698,4181980.05869148,860766.321639856,4723075.45723548,-2.26272905005306,-0.536855334988179,0.0287995625297499
1429448363.994,4181980.23470908,860766.307332115,4723075.30693049,-2.26554519150531,-0.495003559057988,0.0142396302691379
1429448364.11749,4181980.42084017,860766.298161713,4723075.16126892,-2.31593293847384,-0.465074141887586,0.121891878958531
1429448364.34467,4181980.59262919,860766.279156439,4723075.00765366,-2.24979828796692,-0.532489594948501,-0.0443897752537181
1429448364.36228,4181980.7628736,860766.262244838,4723074.85835896,-2.21281536367791,-0.508868567615817,-0.0195303567374776
1429448364.39874,4181980.94825315,860766.246728521,4723074.71148985,-2.26786803995629,-0.503232336560621,0.0829108112700043
1429448364.50002,4181981.11580409,860766.232933822,4723074.55602575,-2.23908067976611,-0.472909128544997,-0.0788617423156877
1429448364.60072,4181981.28735217,860766.217741252,4723074.40782293,-2.21759982800803,-0.494659400221221,-0.0005594588739457
1429448364.69697,4181981.4674653,860766.20968464,4723074.26225059,-2.27314968796853,-0.442032246306588,0.0846744291363113
1429448364.79583,4181981.63513345,860766.189378189,4723074.12009968,-2.14121819467664,-0.536926334053283,0.0121914721370304
1429448364.89565,4181981.80418863,860766.177218533,4723073.97366798,-2.19214833279729,-0.459926952860215,0.0003902541885982
1429448364.99306,4181981.96860848,860766.161799346,4723073.82909703,-2.14104522571292,-0.482508065917835,-0.0204888791851485
1429448365.122,4181982.13592142,860766.14794474,4723073.68322482,-2.17317054201794,-0.473016065837206,-0.0091311369376903
1429448365.33516,4181982.30856095,860766.139916185,4723073.54176212,-2.19126812363931,-0.426690186325561,0.0663828417770416
1429448365.34048,4181982.47582321,860766.12159074,4723073.39926932,-2.14351596691174,-0.516704593702591,0.0096598152302194
1429448365.39419,4181982.64948204,860766.118815049,4723073.25762197,-2.1327120009713,-0.444178467810452,-0.0372812014162884
1429448365.49694,4181982.81808552,860766.108739824,4723073.10928069,-2.20474151584735,-0.43859982472967,-0.013966372952801
1429448365.59926,4181982.98998145,860766.096383073,4723072.96655616,-2.18778695714532,-0.467584590085811,0.0462981305841246
1429448365.69722,4181983.15234754,860766.083457587,4723072.81111771,-2.20242700113469,-0.453942407495176,-0.111429883289274
1429448365.79463,4181983.32078689,860766.064834357,4723072.67135145,-2.13343100654535,-0.52199440420998,0.0372485049152365
1429448365.89517,4181983.49616746,860766.055878449,4723072.53407171,-2.18190585063824,-0.441299480434105,0.114194553442962
1429448365.99372,4181983.66823372,860766.041502661,4723072.39079442,-2.18969275969129,-0.487703913464839,0.040580285305484
1429448366.11661,4181983.83267775,860766.028965488,4723072.2404567,-2.18407381630445,-0.454328246744486,-0.0593565322114511
1429448366.33385,4181984.00298848,860766.016056769,4723072.09710208,-2.17961616437238,-0.469795099040487,0.0304927222972105
1429448366.34161,4181984.17844135,860765.998875344,4723071.95705005,-2.1886163085699,-0.522012021496121,0.082960939502092
1429448366.3943,4181984.34980903,860765.984545124,4723071.81207637,-2.21315993767551,-0.440286682050402,-0.0351175031241049
1429448366.50298,4181984.51982645,860765.978596125,4723071.66493977,-2.21318682867587,-0.401035120721785,0.0098079125227523
1429448366.60038,4181984.68787761,860765.964652207,4723071.5153887,-2.20299595338303,-0.475379159328193,-0.0317931627997048
1429448366.69636,4181984.86206655,860765.95105432,4723071.37434463,-2.19140871433846,-0.48436404576103,0.0721352692811801
1429448366.79471,4181985.03434455,860765.941092178,4723071.22446884,-2.2419427433969,-0.444900276720108,-0.0011854757443123
1429448366.89619,4181985.20075355,860765.922543953,4723071.0705144,-2.21354149728175,-0.517166436724543,-0.0815047799225759
1429448366.99221,4181985.37779099,860765.916769816,4723070.93127453,-2.21184973551247,-0.413475221571617,0.114738500977495
1429448367.12175,4181985.55362003,860765.902967845,4723070.7815791,-2.26085712597034,-0.489669543077065,0.0182224580707635
1429448367.3477,4181985.72918471,860765.892115366,4723070.63472541,-2.24436853040627,-0.460247067256951,0.041609405008997
1429448367.35759,4181985.89464059,860765.877282214,4723070.48822693,-2.16235298681024,-0.478856714123768,-0.0272615749651364
1429448367.40441,4181986.05759931,860765.863915385,4723070.33602613,-2.22538697987452,-0.488579746087629,-0.008771477877449
1429448367.49878,4181986.23032001,860765.855052946,4723070.18864492,-2.2301518197108,-0.435021484279613,0.0217537984885932
1429448367.59759,4181986.40191507,860765.841565557,4723070.03694922,-2.24383688825289,-0.478052311336788,-0.0239441101050117
1429448367.69603,4181986.58012767,860765.829584899,4723069.88917881,-2.26809860002674,-0.476635670104071,0.0505969377355202
1429448367.79339,4181986.75488201,860765.816730999,4723069.74358572,-2.22703821119034,-0.478216757468832,0.0429902696767077
1429448367.8966,4181986.92510285,860765.809139577,4723069.59173393,-2.24370906086047,-0.417532333413013,-0.0261568329186521
1429448367.99291,4181987.1094317,860765.796951665,4723069.44658427,-2.29485188297448,-0.490996426792637,0.10984239544068
1429448368.12894,4181987.27771224,860765.780463604,4723069.29550292,-2.2110753747566,-0.500760812432428,-0.045105056062775
1429448368.36827,4181987.44950785,860765.767151659,4723069.14412524,-2.24343686218489,-0.476738214980184,-0.020029137327676
1429448368.37335,4181987.62772801,860765.759534392,4723068.9919721,-2.30398113217061,-0.433912642851693,0.0239139503583352
1429448368.39537,4181987.80815657,860765.754241794,4723068.85139435,-2.21914508030908,-0.43565060156776,0.0041771213381192
1429448368.49972,4181987.98404051,860765.748143541,4723068.69902954,-2.29064807212479,-0.414324321787042,0.0090967118208942
1429448368.60011,4181988.15705825,860765.733463871,4723068.55469249,-2.20325157193352,-0.492598609100718,0.0385123133274936
1429448368.69587,4181988.33095385,860765.719192113,4723068.40168536,-2.26818810559066,-0.490373024060221,-0.0197036092629208
1429448368.79231,4181988.50870591,860765.710949918,4723068.25146844,-2.28669601082307,-0.439089934146264,0.0344153409491865
1429448368.89509,4181988.68440847,860765.698689641,4723068.10491987,-2.24122297354482,-0.474314048636263,0.0428857186655223
1429448368.9937,4181988.85945094,860765.688594659,4723067.95010716,-2.2948753041443,-0.451774786785592,-0.020006964634629
1429448369.11581,4181989.02809929,860765.676064119,4723067.80215983,-2.1987532519455,-0.462739443073369,-0.0140487217242229
1429448369.35611,4181989.2007058,860765.667727203,4723067.64887005,-2.26958458269022,-0.429643923790013,-0.0222484571358785
1429448369.36597,4181989.38777304,860765.659948584,4723067.5084686,-2.2896990675009,-0.453329336930139,0.169030838349703
1429448369.40065,4181989.56192641,860765.647388658,4723067.36011471,-2.2360485447981,-0.436795031412559,-0.0614545732045966
1429448369.50154,4181989.73845339,860765.643419119,4723067.20781278,-2.29810753099059,-0.394770538930647,0.0166400162099503
1429448369.5977,4181989.90961945,860765.634215396,4723067.0586101,-2.23047965538226,-0.435230034585006,-0.0024321372904079
1429448369.6971,4181990.09193335,860765.636537001,4723066.90394704,-2.36549379388488,-0.344817222165103,0.0454154756002871
1429448369.79332,4181990.267326,860765.632278405,4723066.75327416,-2.27852302346464,-0.395314889211201,0.020948579934716
